owner_org,fiscal_yr,service_id,service_name_en,service_name_fr,external_internal,service_type,special_designations,service_description_en,service_description_fr,authority_en,authority_fr,service_url_en,service_url_fr,program_name_en,program_name_fr,program_id_code,client_target_groups,service_fee,cra_business_number,use_of_sin,online_applications,web_visits_info_service,calls_received,in_person_applications,email_applications,fax_applications,postal_mail_applications,e_registration,e_authentication,e_application,e_decision,e_issuance,e_feedback,client_feedback,special_remarks_en,special_remarks_fr,harmonized_service_id,harmonized_service_name_en,harmonized_service_name_fr,owner_org_title
aafc-aac,2017-2018,AAFC_AAC-021,Drought Watch,Guetter la sécheresse,EX,RES,8,"Provides users with current and historic weather and agroclimate conditions, to see how current conditions differ from normal, to see where and how weather and climate conditions and events are impacting the sector, and to learn about ways to mitigate and adapt to the impacts of weather and climate on agricultural operations.","Fournit aux utilisateurs les conditions météorologiques et climatiques courantes et historiques pour voir comment les conditions actuelles diffèrent de la normale, pour comprendre où et comment les conditions et les phénomènes météorologiques et climatiques influent sur le secteur, pour voir les produits de prévisions à court terme et pour se renseigner sur les façons d'atténuer les effets des conditions météorologiques et du climat sur les activités agricoles et s'y adapter.",A-Base,Services votés,http://www.agr.gc.ca/eng/programs-and-services/drought-watch/?id=1461263317515,http://www.agr.gc.ca/fra/programmes-et-services/guetter-la-secheresse/?id=1461263317515,Drought Watch,Guetter la sécheresse,2.1.1,ES,N,N,NA,0,17982,67,0,352,0,0,NA,NA,NA,NA,Y,Y,ONL,"The use of""NA"" in the  SIN column is an indication that this service doe not use the SIN to delivered the service

The use of ""NA"" in the Volumes per Channels columns is an indication that this specific channel is not offered for that program/service. 

The use of ""NA"" in the e-enabled service column is an indication that this interaction point does not apply to this service.",,aafc-aac - 21,Drought Watch,Guetter la sécheresse,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada
aafc-aac,2017-2018,AAFC_AAC-022,"Canadian Soil Information Service
(CanSIS)",Système d’information sur les sols du Canada (SISCan),EX,RES,8,"CanSIS works in partnership with the provincial soil mapping groups to maintain and provide access to Canada’s detailed and high level soils data, and other related information.",SISCan collabore avec des groupes provinciaux de cartographie du sol pour maintenir et offrir l'accès aux données détaillées de haut niveau sur les sols du Canada et d'autres renseignements connexes.,N/A,S.O,http://sis.agr.gc.ca/cansis/,http://sis.agr.gc.ca/siscan/,Canadian Soil Information System,Système d’information sur les sols du Canada,2.1.1,ES,N,N,NA,0,13743,14,116,0,0,0,NA,NA,NA,NA,Y,Y,ONL,"The use of""NA"" in the  SIN column is an indication that this service doe not use the SIN to delivered the service


The use of ""NA"" in the e-enabled service column is an indication that this interaction point does not apply to this service.",,aafc-aac - 22,"Canadian Soil Information Service
 (CanSIS)",Système d’information sur les sols du Canada (SISCan),Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada
aafc-aac,2017-2018,AAFC_AAC-023,Geospatial Products,Produits géospatiaux,EX,RES,8,"Provides online access to agriculture-related maps, geospatial data and tools to help clients understand the geography of agriculture and make better decisions for environmentally responsible yet competitive agriculture",Offre un accès en ligne aux cartes données géospatiales et outils liés à l'agriculture pour aider les clients à comprendre la géographie de l'agriculture et à prendre de meilleures décisions pour une agriculture respectueuse de l'environnement tout en étant compétitives.,A-Based/Order in Council,Services votés / décret,http://www.agr.gc.ca/eng/?id=1343066456961,http://www.agr.gc.ca/fra/?id=1343066456961,Geospatial Products,Produits géospatiaux,2.1.1,ES,N,N,NA,0,48730,0,0,60,0,0,NA,NA,NA,NA,Y,Y,ONL,"The use of""NA"" in the  SIN column is an indication that this service doe not use the SIN to delivered the service

The use of ""NA"" in the Volumes per Channels columns is an indication that this specific channel is not offered for that program/service. 

The use of ""NA"" in the e-enabled service column is an indication that this interaction point does not apply to this service.",,aafc-aac - 23,Geospatial Products,Produits géospatiaux,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada
aafc-aac,2017-2018,AAFC_AAC-024,ATIP Services,Services de l'AIPRP,EX,RES,8,Provide services to requestors that want to get access to governement records.,Offre des services aux demandeurs qui veulent accéder aux dossiers du gouvernement.,Access to information Act and Privacy Act,Loi sur l'acces a l'information et protection des renseignements personnels,http://www.agr.gc.ca/eng/about-our-department/offices-and-locations/access-to-information-and-protection-of-privacy-agriculture/?id=1180114490359,http://www.agr.gc.ca/fra/a-propos-de-notre-ministere/bureaux-et-emplacements/acces-a-linformation-et-protection-des-renseignements-personnels-agriculture/?id=1180114490359,ATIP,AIPRP,3.1.2,ES,Y,NA,NA,299,361,0,0,54,0,0,Y,NA,Y,N,N,Y,ONL,"The use of""NA"" in the CRA Business Number column is an indication that this service is not delivered to a business

The use of""NA"" in the  SIN column is an indication that this service doe not use the SIN to delivered the service

The use of ""NA"" in the Volumes per Channels columns is an indication that this specific channel is not offered for that program/service. 

The use of ""NA"" in the e-enabled service column is an indication that this interaction point does not apply to this service.",,aafc-aac - 24,ATIP Services,Services de l'AIPRP,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada
aafc-aac,2017-2018,AAFC_AAC-015,Market Access Single Window - Canada Pavillion Program,Guichet unique pour l'accès aux marchés - Programme du pavillon du Canada,EX,AD,8,"Provides support to enable Canada's presence at international food, fish and seafood shows.","Offre de l'aide pour faciliter la présence du Canada dans les salons internationaux axés sur les aliments, le poisson et les fruits de mer.",TB Submission/A-base,Présentation au Conseil du Trésor / services votés,http://www.agr.gc.ca/eng/industry-markets-and-trade/agri-food-trade-services-for-exporters/agriculture-and-food-trade-show-service/canada-pavilion-program/?id=1518440736899,http://www.agr.gc.ca/fra/industrie-marches-et-commerce/services-aux-exportateurs-de-produits-agroalimentaires/service-lie-aux-salons-professionnels-du-secteur-de-l-agriculture-et-de-l-alimentation/programme-du-pavillon-du-canada/?id=1518440736899,Canada Pavilion Program, Programme du pavillon du Canada,1.2,ES,N,N,NA,411,5020,58,0,0,0,0,Y,NA,Y,Y,Y,Y,ONL,"The use of""NA"" in the  SIN column is an indication that this service doe not use the SIN to delivered the service

The use of ""NA"" in the Volumes per Channels columns is an indication that this specific channel is not offered for that program/service. 

The use of ""NA"" in the e-enabled service column is an indication that this interaction point does not apply to this service.",,aafc-aac - 15,Market Access Single Window - Canada Pavillion Program,Guichet unique pour l'accès aux marchés - Programme du pavillon du Canada,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada
cbsa-asfc,2017-2018,CBSA_ASFC-026,Highway Traveller Processing,Traitement primaire des voyageurs - mode routier,EX,REG,7,The CBSA receives and processes travellers entering and exiting at Canadian POEs via highway mode.,Traitement primaire des voyageurs dans le mode routier.,Customs Act,Loi sur les douanes,https://www.cbsa-asfc.gc.ca/travel-voyage/menu-eng.html,https://www.cbsa-asfc.gc.ca/travel-voyage/menu-fra.html,Admissibility Determination,Détermination de l'admissibilté,1.3.1,PP,N,NA,NA,0,0,35931,58438508,0,0,0,NA,NA,NA,NA,NA,NA,"EML,IP,ONL,TEL","The value ""NA"" indicates that applications are not submitted by that channel.",,cbsa-asfc - 26,Highway Traveller Processing,Traitement primaire des voyageurs - mode routier,Canada Border Services Agency | Agence des services frontaliers du Canada
cbsa-asfc,2017-2018,CBSA_ASFC-027,Air Traveller Processing,Traitement primaire des voyageurs - mode aérien,EX,REG,7,The CBSA receives and processes travellers entering at Canadian POEs via air mode.,Traitement primaire des voyageurs dans le mode aérien.,Customs Act and Immigration and Refugee Protection Act (IRPA),Loi sur les douanes et Loi sur l'immigration et la protection des réfugiés (LIPR),https://www.cbsa-asfc.gc.ca/travel-voyage/menu-eng.html,https://www.cbsa-asfc.gc.ca/travel-voyage/menu-fra.html,Admissibility Determination,Détermination de l'admissibilté,1.3.2,PP,N,NA,NA,0,0,204880,34529551,0,0,0,NA,NA,NA,NA,NA,NA,"EML,IP,ONL,TEL","The value ""NA"" indicates that applications are not submitted by that channel.",,cbsa-asfc - 27,Air Traveller Processing,Traitement primaire des voyageurs - mode aérien,Canada Border Services Agency | Agence des services frontaliers du Canada
cbsa-asfc,2017-2018,CBSA_ASFC-028,Rail Traveller Processing,Traitement primaire des voyageurs - mode ferroviaire,EX,REG,6,The CBSA receives and processes travellers entering at Canadian POEs via rail mode.,Traitement primaire des voyageurs dans le mode ferroviaire,Customs Act,Loi sur les douanes,https://www.cbsa-asfc.gc.ca/travel-voyage/menu-eng.html,https://www.cbsa-asfc.gc.ca/travel-voyage/menu-fra.html,Admissibility Determination,Détermination de l'admissibilté,1.3.3,PP,N,NA,NA,0,0,0,277566,0,0,0,NA,NA,NA,NA,NA,NA,"EML,IP,ONL,TEL","The value ""NA"" indicates that applications are not submitted by that channel.",,cbsa-asfc - 28,Rail Traveller Processing,Traitement primaire des voyageurs - mode ferroviaire,Canada Border Services Agency | Agence des services frontaliers du Canada
cbsa-asfc,2017-2018,CBSA_ASFC-029,Marine Traveller Processing,Traitement primaire des voyageurs - mode maritime,EX,REG,6,The CBSA receives and processes travellers entering at Canadian POEs via marine mode.,Traitement primaire des voyageurs dans le mode maritime.,Customs Act,Loi sur les douanes,https://www.cbsa-asfc.gc.ca/travel-voyage/menu-eng.html,https://www.cbsa-asfc.gc.ca/travel-voyage/menu-fra.html, Admissibility Determination,Détermination de l'admissibilté,1.3.4,PP,N,NA,NA,0,0,145623,2834236,0,0,0,NA,NA,NA,NA,NA,NA,"EML,IP,ONL,TEL","The value ""NA"" indicates that applications are not submitted by that channel.",,cbsa-asfc - 29,Marine Traveller Processing,Traitement primaire des voyageurs - mode maritime,Canada Border Services Agency | Agence des services frontaliers du Canada
cbsa-asfc,2017-2018,CBSA_ASFC-030,Immigration Secondary (Temporary Resident Program)- Visitor,Immigration secondarie (Programme des résidents temporaires) Visiteur,EX,REG,3,The Temporary Resident- Visitor applications processing at Canadian POEs.,Traitement des demandes de visiteurs - résidents temporaires  dans les points d’entrée canadiens.,Immigration and Refugee Protection Act (IRPA),Loi sur l’immigration et la protection des réfugiés (LIPR),https://www.cbsa-asfc.gc.ca/travel-voyage/ivc-rnc-eng.html,https://www.cbsa-asfc.gc.ca/travel-voyage/ivc-rnc-fra.html, Admissibility Determination,Détermination de l'admissibilté,1.3,PP,Y,NA,NA,0,0,0,42910,0,0,0,NA,N,N,N,N,N,"EML,IP,ONL,TEL","The value ""NA"" indicates that applications are not submitted by that channel.",,cbsa-asfc - 30,Immigration Secondary (Temporary Resident Program) - Visitor,Immigration secondarie (Programme des résidents temporaires) Visiteur,Canada Border Services Agency | Agence des services frontaliers du Canada
cbsa-asfc,2017-2018,CBSA_ASFC-038,Core Service Requests (CSR),Demande de presentation de services essentials,EX,REG,8,The CSR process was developed to assist the CBSA and its clients in identifying and defining factors to be considered when altering or increasing core services provided by the CBSA at customs offices.,Le processus de demandes de services de base a été mis en place pour aider l’ASFC et ses clients à déterminer et à définir les facteurs à prendre en considération lors de la modification ou de l’augmentation des services de base offerts par l’ASFC dans les bureaux de douane.,Customs Act,Loi sur les douanes,https://www.cbsa-asfc.gc.ca/do-rb/menu-eng.html,https://www.cbsa-asfc.gc.ca/do-rb/menu-fra.html,Admissibility Determination,Détermination de l'admissibilté,1.3,"ES,PP",N,N,NA,23,0,0,0,0,0,0,NA,NA,Y,Y,NA,Y,NONE,"The value ""NA"" indicates that applications are not submitted by that channel.",,cbsa-asfc - 38,Core Service Requests (CSR),Demande de presentation de services essentials,Canada Border Services Agency | Agence des services frontaliers du Canada
